Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.twoside	Brain_Hippocampus	8414	15	0.122743605064925	1	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000157542:ENSG00000067191
DEG.twoside	Brain_Hypothalamus	7340	14	0.0854296618362702	1	ENSG00000154229:ENSG00000070808:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000151067:ENSG00000169418:ENSG00000157542:ENSG00000198626:ENSG00000067191
DEG.twoside	Brain_Nucleus_accumbens_basal_ganglia	7698	13	0.221980134696762	1	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000101333:ENSG00000151067:ENSG00000182389:ENSG00000173175:ENSG00000067191
DEG.twoside	Brain_Putamen_basal_ganglia	8495	13	0.375609136553286	1	ENSG00000137764:ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000123104:ENSG00000101333:ENSG00000151067:ENSG00000182389:ENSG00000173175
DEG.twoside	Brain_Spinal_cord_cervical_c-1	6207	12	0.109136666255482	1	ENSG00000154229:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000101333:ENSG00000151067:ENSG00000106617:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Brain_Substantia_nigra	7817	16	0.0287741061549595	1	ENSG00000137764:ENSG00000154229:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000106617:ENSG00000169418:ENSG00000157542:ENSG00000198626:ENSG00000067191
DEG.twoside	Breast_Mammary_Tissue	2359	7	0.035977221001364	1	ENSG00000154229:ENSG00000166501:ENSG00000134318:ENSG00000151067:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Cells_Cultured_fibroblasts	5428	9	0.320816753805311	1	ENSG00000154229:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000101333:ENSG00000169418:ENSG00000067191
DEG.twoside	Cells_EBV-transformed_lymphocytes	5943	11	0.162675848063714	1	ENSG00000166501:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000123104:ENSG00000182389:ENSG00000106617:ENSG00000169418:ENSG00000067191
DEG.twoside	Cervix_Ectocervix	191	1	0.232800137801645	1	ENSG00000197122
